id,total_hours_played,size,clustering,games_played,user_id,creationDate,years,isMultiplayer
150396347,0.0004650321647247,1,1.0,1,150396347,"October 12th, 2013",3,1.0
32749624,0.6377657787997004,1,1.0,5,32749624,"September 30th, 2007",9,1.0
180622295,0.0042498772831787,1,1.0,1,180622295,"June 17th, 2014",2,1.0
148576413,0.0188467202314826,1,1.0,1,148576413,"September 28th, 2013",3,1.0
202017729,0.0001291756013124,1,1.0,1,202017729,"November 7th, 2014",2,1.0
234770287,0.0061875113028651,1,1.0,1,234770287,"May 5th, 2015",1,1.0
236911498,0.0042498772831787,1,1.0,1,236911498,"May 18th, 2015",1,1.0
236245395,0.1490557263544062,1,1.0,1,236245395,"May 15th, 2015",1,1.0
65394447,0.0004262794843309,1,1.0,1,65394447,"May 20th, 2010",6,1.0
225376053,0.0020668096209987,1,1.0,1,225376053,"March 16th, 2015",1,1.0
228512803,0.0001033404810499,1,1.0,1,228512803,"March 30th, 2015",1,1.0
171911285,0.0041207016818663,1,1.0,1,171911285,"April 5th, 2014",2,1.0
211357825,1.2917560131242414e-05,1,1.0,1,211357825,"January 1st, 2015",1,1.0
123546767,0.0002971038830185,1,1.0,1,123546767,"February 13th, 2013",3,1.0
247219864,0.0078667941199266,1,1.0,1,247219864,"January 23rd, 2015",1,1.0
138259286,0.1004727827008034,1,1.0,2,138259286,"July 18th, 2013",3,1.0
162654590,0.0016922003771927,1,1.0,1,162654590,"January 14th, 2014",2,1.0
48080423,0.0097140052186942,1,1.0,11,48080423,"March 28th, 2009",7,1.0
275151488,0.000322939003281,1,1.0,2,275151488,"June 23rd, 2015",1,1.0
233595859,0.0067042137081148,1,1.0,1,233595859,"April 27th, 2015",1,1.0
252200924,5.167024052496966e-05,1,1.0,1,252200924,"February 19th, 2015",1,1.0
186814006,0.0698710827498902,1,1.0,1,186814006,"July 28th, 2014",2,1.0
292158722,0.0006200428862996,1,1.0,1,292158722,"September 27th, 2015",1,1.0
242866563,6.458780065621206e-05,1,1.0,1,242866563,"June 22nd, 2015",1,1.0
172195770,0.0006846306869558,1,1.0,1,172195770,"April 8th, 2014",2,1.0
195840346,0.0160048570026093,1,1.0,1,195840346,"September 26th, 2014",2,1.0
241524841,0.0034748236753042,1,1.0,1,241524841,"June 15th, 2015",1,1.0
138460230,0.0640581806908311,1,1.0,1,138460230,"July 19th, 2013",3,1.0
242836440,0.0021830676621799,1,1.0,1,242836440,"December 29th, 2014",2,1.0
178117765,0.0001808458418373,1,1.0,1,178117765,"May 29th, 2014",2,1.0
120143206,0.0072209161133645,1,1.0,1,120143206,"January 3rd, 2013",3,1.0
229312905,0.0887307205415041,1,1.0,1,229312905,"April 3rd, 2015",1,1.0
249480143,0.0003100214431498,1,1.0,1,249480143,"July 30th, 2015",1,1.0
199693744,1.2917560131242414e-05,1,1.0,1,199693744,"October 22nd, 2014",2,1.0
132800758,0.0197509494406696,1,1.0,1,132800758,"May 31st, 2013",3,1.0
166811621,0.0004650321647247,1,1.0,1,166811621,"February 18th, 2014",2,1.0
196437409,0.0060583357015526,1,1.0,1,196437409,"September 30th, 2014",2,1.0
165842250,0.000800888728137,1,1.0,1,165842250,"February 10th, 2014",2,1.0
175612514,0.0003875268039372,1,1.0,1,175612514,"May 7th, 2014",2,1.0
136341868,5.167024052496966e-05,1,1.0,1,136341868,"July 5th, 2013",3,1.0
237036035,0.0268556075128529,1,1.0,1,237036035,"May 19th, 2015",1,1.0
149081421,0.0001162580411811,1,1.0,1,149081421,"October 2nd, 2013",3,1.0
145078067,0.0018988813392926,1,1.0,1,145078067,"August 31st, 2013",3,1.0
196086652,0.0001937634019686,1,1.0,1,196086652,"September 28th, 2014",2,1.0
203746661,0.2871444441573876,1,1.0,1,203746661,"November 19th, 2014",2,1.0
189429276,0.0007104658072183,1,1.0,1,189429276,"August 12th, 2014",2,1.0
218215123,0.0001808458418373,1,1.0,1,218215123,"February 8th, 2015",1,1.0
198741200,5.167024052496966e-05,1,1.0,1,198741200,"September 6th, 2014",2,1.0
294250383,0.0001808458418373,1,1.0,1,294250383,"October 10th, 2015",1,1.0
219780322,0.0010592399307618,1,1.0,1,219780322,"February 17th, 2015",1,1.0
236054259,9.04229209186969e-05,1,1.0,1,236054259,"May 13th, 2015",1,1.0
198071235,0.0001420931614436,1,1.0,1,198071235,"October 12th, 2014",2,1.0
149832495,0.0012142506523367,1,1.0,1,149832495,"October 7th, 2013",3,1.0
136520135,0.0009042292091869,1,1.0,1,136520135,"July 6th, 2013",3,1.0
177519904,0.0023251608236236,1,1.0,3,177519904,"May 24th, 2014",2,1.0
260729536,5.167024052496966e-05,1,1.0,1,260729536,"March 31st, 2015",1,1.0
219554846,0.002028056940605,1,1.0,1,219554846,"February 15th, 2015",1,1.0
138655214,0.0002066809620998,1,1.0,1,138655214,"July 20th, 2013",3,1.0
240400609,0.0009688170098431,1,1.0,1,240400609,"June 9th, 2015",1,1.0
242300881,2.5835120262484825e-05,1,1.0,1,242300881,"June 19th, 2015",1,1.0
292196792,0.0006846306869558,1,1.0,1,292196792,"September 27th, 2015",1,1.0
268935456,2.5835120262484825e-05,1,1.0,1,268935456,"May 18th, 2015",1,1.0
282923824,0.0006071253261683,1,1.0,2,282923824,"August 6th, 2015",1,1.0
285545510,3.875268039372725e-05,1,1.0,1,285545510,"August 21st, 2015",1,1.0
155471453,0.0001808458418373,1,1.0,1,155471453,"November 24th, 2013",3,1.0
230213922,0.0001291756013124,1,1.0,1,230213922,"April 7th, 2015",1,1.0
138080934,0.0002841863228873,1,1.0,1,138080934,"July 17th, 2013",3,1.0
203422894,0.0489446353372775,1,1.0,1,203422894,"November 17th, 2014",2,1.0
281579960,5.167024052496966e-05,1,1.0,1,281579960,"July 30th, 2015",1,1.0
144144570,0.0472653525202159,1,1.0,1,144144570,"August 25th, 2013",3,1.0
205636324,0.0199188777223758,1,1.0,2,205636324,"December 1st, 2014",2,1.0
135329995,1.2917560131242414e-05,1,1.0,1,135329995,"June 25th, 2013",3,1.0
111795034,0.0768207301004986,1,1.0,3,111795034,"September 21st, 2012",4,1.0
150720815,0.0538533081871496,1,1.0,1,150720815,"October 15th, 2013",3,1.0
210725110,0.0001420931614436,1,1.0,1,210725110,"December 29th, 2014",2,1.0
175430751,2.5835120262484825e-05,1,1.0,1,175430751,"May 5th, 2014",2,1.0
234758647,9.04229209186969e-05,1,1.0,1,234758647,"May 4th, 2015",1,1.0
190754099,0.3770506626708348,1,1.0,2,190754099,"August 21st, 2014",2,1.0
225851590,0.0406773968532823,1,1.0,1,225851590,"March 18th, 2015",1,1.0
292976473,0.0001291756013124,1,1.0,1,292976473,"October 2nd, 2015",1,1.0
145670348,0.0162632082052342,1,1.0,1,145670348,"September 5th, 2013",3,1.0
293378273,0.0001808458418373,1,1.0,1,293378273,"October 4th, 2015",1,1.0
120698121,1.2917560131242414e-05,1,1.0,1,120698121,"January 8th, 2013",3,1.0
290334662,0.0007621360477433,1,1.0,1,290334662,"September 15th, 2015",1,1.0
228320359,7.750536078745447e-05,1,1.0,1,228320359,"March 29th, 2015",1,1.0
176890431,6.458780065621206e-05,1,1.0,1,176890431,"May 18th, 2014",2,1.0
175849081,9.04229209186969e-05,1,1.0,1,175849081,"May 9th, 2014",2,1.0
212041058,0.0022347379027049,1,1.0,1,212041058,"January 4th, 2015",1,1.0
286761300,7.750536078745447e-05,1,1.0,1,286761300,"August 27th, 2015",1,1.0
239779234,0.0001033404810499,1,1.0,1,239779234,"June 6th, 2015",1,1.0
299905842,0.0036039992766166,1,1.0,1,299905842,"November 13th, 2015",1,1.0
199047397,0.0001937634019686,1,1.0,1,199047397,"October 18th, 2014",2,1.0
160139917,0.0001679282817061,1,1.0,1,160139917,"December 27th, 2013",3,1.0
148761419,0.0309892267548505,1,1.0,2,148761419,"September 29th, 2013",3,1.0
215917975,7.750536078745447e-05,1,1.0,1,215917975,"January 27th, 2015",1,1.0
199121928,0.0004262794843309,1,1.0,1,199121928,"October 18th, 2014",2,1.0
185078775,9.04229209186969e-05,1,1.0,1,185078775,"July 17th, 2014",2,1.0
95542056,0.0024801715451985,1,1.0,1,95542056,"December 28th, 2011",5,1.0
160844169,0.0353811971994729,1,1.0,1,160844169,"December 31st, 2013",3,1.0
162024985,0.0003358565634123,1,1.0,1,162024985,"January 9th, 2014",2,1.0
240820377,2.5835120262484825e-05,1,1.0,1,240820377,"June 12th, 2015",1,1.0
294888042,0.0005812902059059,1,1.0,1,294888042,"October 13th, 2015",1,1.0
135545063,0.0050249308910532,1,1.0,1,135545063,"June 27th, 2013",3,1.0
143177422,0.0002841863228873,1,1.0,1,143177422,"August 18th, 2013",3,1.0
289075484,0.0002195985222311,1,1.0,1,289075484,"September 8th, 2015",1,1.0
239306186,0.000374609243806,1,1.0,1,239306186,"June 3rd, 2015",1,1.0
108727716,0.0004262794843309,1,1.0,1,108727716,"August 9th, 2012",4,1.0
156669447,0.0019893042602113,1,1.0,1,156669447,"December 3rd, 2013",3,1.0
207647609,0.0006329604464308,1,1.0,3,207647609,"December 14th, 2014",2,1.0
154137401,0.0001550107215749,1,1.0,1,154137401,"November 12th, 2013",3,1.0
83572990,0.0017826232981114,1,1.0,3,83572990,"June 24th, 2011",5,1.0
298173249,5.167024052496966e-05,1,1.0,1,298173249,"November 2nd, 2015",1,1.0
239296422,0.0001162580411811,1,1.0,1,239296422,"June 2nd, 2015",1,1.0
142971534,0.0066267083473273,1,0.9796686570659172,4,142971534,"August 17th, 2013",3,1.0
181523551,9.04229209186969e-05,1,1.0,1,181523551,"June 23rd, 2014",2,1.0
163027169,0.0004391970444622,1,1.0,1,163027169,"January 18th, 2014",2,1.0
302642693,0.0010075696902369,1,1.0,1,302642693,"November 28th, 2015",1,1.0
204793925,0.0036039992766166,1,1.0,1,204793925,"November 26th, 2014",2,1.0
216317211,0.0001808458418373,1,1.0,1,216317211,"January 30th, 2015",1,1.0
287812798,0.0043790528844911,1,1.0,1,287812798,"September 1st, 2015",1,1.0
162319690,0.3146717647970651,1,1.0,2,162319690,"January 12th, 2014",2,1.0
254331891,0.0036039992766166,1,1.0,1,254331891,"August 25th, 2015",1,1.0
171541210,0.000749218487612,1,1.0,1,171541210,"April 3rd, 2014",2,1.0
295832595,0.011354535355362,1,1.0,1,295832595,"October 19th, 2015",1,1.0
305697665,0.0038623504792414,1,1.0,1,305697665,"December 8th, 2015",1,1.0
212875606,0.000322939003281,1,1.0,1,212875606,"January 10th, 2015",1,1.0
84610577,0.0017051179373239,1,1.0,1,84610577,"July 7th, 2011",5,1.0
138129129,0.172436510191955,1,1.0,1,138129129,"July 17th, 2013",3,1.0
144202828,0.0004004443640685,1,1.0,1,144202828,"August 25th, 2013",3,1.0
240508393,0.007995969721239,1,1.0,1,240508393,"June 10th, 2015",1,1.0
169258848,0.0971271346268117,1,1.0,1,169258848,"March 14th, 2014",2,1.0
146449077,0.1592605988580877,1,1.0,1,146449077,"September 10th, 2013",3,1.0
163801892,0.0132921693750484,1,1.0,1,163801892,"January 25th, 2014",2,1.0
235037893,0.0187562973105639,1,1.0,2,235037893,"May 6th, 2015",1,1.0
157138238,0.0042498772831787,1,1.0,1,157138238,"December 8th, 2013",3,1.0
255706163,0.0050249308910532,1,1.0,1,255706163,"September 1st, 2015",1,1.0
134615317,0.0114837109566745,1,1.0,1,134615317,"June 18th, 2013",3,1.0
204748975,0.0002195985222311,1,1.0,1,204748975,"November 25th, 2014",2,1.0
158899877,0.0010463223706306,1,1.0,1,158899877,"December 23rd, 2013",3,1.0
171280641,0.000271268762756,1,1.0,1,171280641,"March 30th, 2014",2,1.0
164259079,2.5835120262484825e-05,1,1.0,1,164259079,"January 28th, 2014",2,1.0
169308850,0.0001679282817061,1,1.0,1,169308850,"March 15th, 2014",2,1.0
155069128,0.3888056423902654,1,1.0,1,155069128,"November 20th, 2013",3,1.0
207022512,0.0016276125765365,1,1.0,1,207022512,"December 10th, 2014",2,1.0
233269570,9.04229209186969e-05,1,1.0,1,233269570,"April 25th, 2015",1,1.0
44021324,0.020732684010644,1,1.0,9,44021324,"December 23rd, 2008",8,0.0
185685666,0.0001808458418373,1,0.9545454545454546,3,185685666,"July 20th, 2014",2,1.0
242782489,0.0010721574908931,1,1.0,2,242782489,"June 22nd, 2015",1,1.0
226597231,0.0011625804118118,1,1.0,6,226597231,"March 21st, 2015",1,1.0
202092286,0.0009688170098431,1,1.0,1,202092286,"November 9th, 2014",2,0.0
248444377,0.0359495698452476,1,1.0,7,248444377,"July 24th, 2015",1,0.0
303326013,0.0037590099981915,1,1.0,2,303326013,"November 29th, 2015",1,0.0
304222866,0.0001937634019686,1,1.0,1,304222866,"December 5th, 2015",1,0.0
260320188,0.0198542899217195,1,1.0,13,260320188,"March 28th, 2015",1,1.0
163237086,0.0083834965251763,1,0.7673637042569081,2,163237086,"January 20th, 2014",2,0.0
223324734,0.0203709923269692,1,1.0,11,223324734,"March 6th, 2015",1,1.0
205029231,0.0233291135970237,1,1.0,2,205029231,"November 27th, 2014",2,0.0
300620379,0.0033844007543855,1,1.0,3,300620379,"November 16th, 2015",1,0.0
197363488,0.0021959852223112,1,1.0,2,197363488,"October 6th, 2014",2,0.0
113308351,0.0018084584183739,1,1.0,1,113308351,"October 16th, 2012",4,0.0
214366018,0.0139380473816105,1,1.0,1,214366018,"January 19th, 2015",1,0.0
77870593,0.1306352856072545,1,1.0,14,77870593,"February 13th, 2011",5,0.0
43804972,0.0334435631797866,1,1.0,1,43804972,"December 17th, 2008",8,0.0
108755905,0.0015630247758803,1,1.0,1,108755905,"August 10th, 2012",4,0.0
75034989,0.2274653163510476,1,1.0,1,75034989,"December 21st, 2010",6,0.0
160264413,0.036931304415222,1,1.0,1,160264413,"December 27th, 2013",3,0.0
158211774,0.0154881545973596,1,1.0,1,158211774,"December 17th, 2013",3,0.0
73012771,0.0134213449763608,1,1.0,1,73012771,"November 10th, 2010",6,0.0
99992274,0.000800888728137,1,1.0,1,99992274,"March 12th, 2012",4,0.0
251164636,0.0807993386209213,1,1.0,6,251164636,"February 13th, 2015",1,1.0
151481334,0.0072209161133645,1,1.0,1,151481334,"October 21st, 2013",3,0.0
77378306,0.0110703490324747,1,1.0,2,77378306,"February 1st, 2011",5,0.0
103984034,0.0149714521921099,1,1.0,2,103984034,"May 26th, 2012",4,0.0
28031199,0.0685018213759785,1,0.5311167945439045,5,28031199,"February 20th, 2007",9,1.0
187692242,0.0066008732270648,1,1.0,3,187692242,"August 2nd, 2014",2,0.0
84395245,0.0036039992766166,1,1.0,1,84395245,"July 4th, 2011",5,0.0
105590063,0.0019505515798176,1,1.0,1,105590063,"June 24th, 2012",4,0.0
142650116,0.0100498617821065,1,1.0,10,142650116,"August 14th, 2013",3,0.0
88296152,0.0013434262536492,1,0.3333333333333333,5,88296152,"September 11th, 2011",5,1.0
208649703,0.0161340326039217,1,1.0,1,208649703,"December 20th, 2014",2,1.0
298389371,0.0306792053117007,1,1.0,2,298389371,"November 4th, 2015",1,1.0
300601393,0.0032681427132043,1,0.881578947368421,2,300601393,"November 16th, 2015",1,1.0
257377008,0.0042498772831787,1,1.0,4,257377008,"March 15th, 2015",1,1.0
95898619,0.0868835094427364,1,0.5810921902524956,7,95898619,"January 1st, 2012",4,1.0
237275985,0.0059291601002402,1,1.0,1,237275985,"May 21st, 2015",1,1.0
201697182,0.0098044281396129,1,1.0,1,201697182,"November 5th, 2014",2,1.0
201445671,0.0006587955666933,1,1.0,1,201445671,"November 4th, 2014",2,1.0
218354629,0.014015552742398,1,1.0,6,218354629,"February 9th, 2015",1,1.0
290367158,0.0002325160823623,1,1.0,2,290367158,"September 16th, 2015",1,1.0
292731142,0.002828945668742,1,1.0,1,292731142,"September 30th, 2015",1,1.0
226923581,0.0722866664944325,1,1.0,3,226923581,"March 23rd, 2015",1,1.0
87821312,0.1501924716459555,1,1.0,2,87821312,"September 4th, 2011",5,1.0
135879753,0.6213217247526289,1,1.0,18,135879753,"July 1st, 2013",3,1.0
87879009,0.0705686309969773,1,1.0,4,87879009,"September 5th, 2011",5,1.0
293269191,0.0096623349781693,1,1.0,3,293269191,"October 3rd, 2015",1,1.0
182220992,0.0485700260934714,1,0.9574773053033924,9,182220992,"June 28th, 2014",2,1.0
216921535,0.0153718965561784,1,1.0,2,216921535,"February 2nd, 2015",1,1.0
293360401,0.0142480688247603,1,1.0,2,293360401,"October 4th, 2015",1,1.0
58977564,0.0640065104503061,1,1.0,4,58977564,"January 2nd, 2010",6,1.0
184899103,0.0510114449582762,1,1.0,1,184899103,"July 16th, 2014",2,1.0
285282740,0.0019505515798176,1,1.0,1,285282740,"August 19th, 2015",1,1.0
161248480,0.0187175446301702,1,0.8646907216494846,3,161248480,"January 3rd, 2014",2,1.0
130021142,0.0018213759785051,1,1.0,2,130021142,"May 1st, 2013",3,0.0
204749083,0.0116128865579869,1,1.0,1,204749083,"November 25th, 2014",2,1.0
235359505,0.0466194745136538,1,1.0,1,235359505,"May 8th, 2015",1,1.0
245064847,0.0014855194150928,1,1.0,1,245064847,"July 4th, 2015",1,1.0
205014771,0.0447980985351486,1,1.0,11,205014771,"November 28th, 2014",2,1.0
114132445,0.0001033404810499,1,1.0,1,114132445,"October 27th, 2012",4,1.0
301805182,0.0072209161133645,1,1.0,1,301805182,"November 24th, 2015",1,1.0
252694471,0.0018342935386364,1,1.0,1,252694471,"August 16th, 2015",1,1.0
303061131,0.0085126721264887,1,1.0,1,303061131,"November 29th, 2015",1,1.0
241645675,0.0005167024052496,1,1.0,2,241645675,"June 15th, 2015",1,1.0
302533082,0.0002195985222311,1,1.0,1,302533082,"November 27th, 2015",1,1.0
167752146,0.0466711447541788,1,1.0,2,167752146,"February 28th, 2014",2,1.0
266836892,0.1051618570284445,1,1.0,2,266836892,"May 4th, 2015",1,1.0
308452993,0.0008913116490557,1,1.0,1,308452993,"December 17th, 2015",1,1.0
296254406,0.0080863926421577,1,1.0,2,296254406,"October 22nd, 2015",1,1.0
212302055,0.0041207016818663,1,1.0,1,212302055,"January 6th, 2015",1,1.0
254715417,0.0161340326039217,1,1.0,1,254715417,"August 27th, 2015",1,1.0
263856756,0.0644457074947684,1,1.0,1,263856756,"April 17th, 2015",1,1.0
58029555,0.0237812282016172,1,1.0,5,58029555,"December 20th, 2009",7,1.0
174204642,0.069225204743328,1,0.75,3,174204642,"April 25th, 2014",2,1.0
161220142,0.0026997700674296,1,1.0,1,161220142,"January 2nd, 2014",2,1.0
164271888,0.1635233937013977,1,1.0,1,164271888,"January 29th, 2014",2,1.0
242549338,0.0138217893404293,1,1.0,4,242549338,"June 21st, 2015",1,0.0
65421540,0.0444493244116051,1,1.0,5,65421540,"May 20th, 2010",6,1.0
239299518,0.0005942077660371,1,1.0,2,239299518,"June 2nd, 2015",1,1.0
37708732,0.0549513007983052,1,1.0,5,37708732,"April 13th, 2008",8,1.0
55446861,0.002828945668742,1,1.0,1,55446861,"November 11th, 2009",7,1.0
25941262,0.0115870514377244,1,1.0,2,25941262,"November 17th, 2006",10,1.0
20321898,0.0001162580411811,1,1.0,1,20321898,"January 24th, 2006",10,1.0
36553207,0.1234789572945462,1,1.0,1,36553207,"February 24th, 2008",8,1.0
29835809,0.0009300643294494,1,1.0,1,29835809,"May 27th, 2007",9,1.0
67923337,0.007995969721239,1,1.0,1,67923337,"July 26th, 2010",6,1.0
58117481,0.0358978996047226,1,1.0,1,58117481,"December 22nd, 2009",7,1.0
36154073,0.0017309530575864,1,1.0,2,36154073,"February 8th, 2008",8,1.0
41883229,0.0142222337044978,1,1.0,4,41883229,"October 29th, 2008",8,1.0
29383643,1.2917560131242414e-05,1,1.0,1,29383643,"May 2nd, 2007",9,1.0
37179655,0.0308600511535381,1,1.0,1,37179655,"March 22nd, 2008",8,1.0
11973378,9.04229209186969e-05,1,1.0,1,11973378,"December 24th, 2004",12,1.0
28696163,0.0373188312191593,1,1.0,1,28696163,"March 26th, 2007",9,1.0
195800610,0.0004779497248559,1,1.0,1,195800610,"September 26th, 2014",2,1.0
20643309,0.0067042137081148,1,1.0,1,20643309,"February 11th, 2006",10,1.0
14098833,0.0025705944661172,1,1.0,2,14098833,"February 21st, 2005",11,1.0
18319108,0.0,1,1.0,1,18319108,"October 11th, 2005",11,1.0
32488724,0.007091740512052,1,1.0,1,32488724,"September 19th, 2007",9,1.0
26090223,0.0004133619241997,1,1.0,1,26090223,"November 27th, 2006",10,1.0
104709012,0.0015759423360115,1,1.0,1,104709012,"June 7th, 2012",4,1.0
28633466,7.750536078745447e-05,1,1.0,1,28633466,"March 19th, 2007",9,1.0
26101823,1.2917560131242414e-05,1,1.0,1,26101823,"November 28th, 2006",10,1.0
68372559,0.0030872968713669,1,1.0,1,68372559,"August 7th, 2010",6,1.0
89867101,0.0816260624693208,1,1.0,1,89867101,"October 7th, 2011",5,1.0
308653033,6.458780065621206e-05,1,1.0,1,308653033,"December 18th, 2015",1,1.0
253773352,2.5835120262484825e-05,1,1.0,1,253773352,"February 27th, 2015",1,1.0
268158408,0.0007233833673495,1,1.0,1,268158408,"May 13th, 2015",1,1.0
197172884,3.875268039372725e-05,1,1.0,1,197172884,"October 5th, 2014",2,1.0
215492239,0.0007879711680057,1,1.0,1,215492239,"January 25th, 2015",1,1.0
239478937,6.458780065621206e-05,1,1.0,1,239478937,"June 4th, 2015",1,1.0
193987636,0.0013692613739116,1,1.0,6,193987636,"September 12th, 2014",2,1.0
288854118,7.750536078745447e-05,1,1.0,1,288854118,"September 7th, 2015",1,1.0
216115170,5.167024052496966e-05,1,1.0,1,216115170,"January 28th, 2015",1,1.0
189623540,0.0011367452915493,1,1.0,2,189623540,"August 14th, 2014",2,1.0
198417932,0.0001808458418373,1,1.0,1,198417932,"October 14th, 2014",2,1.0
229791471,0.0036427519570103,1,1.0,2,229791471,"April 5th, 2015",1,0.0
190788774,0.0001162580411811,1,1.0,1,190788774,"August 21st, 2014",2,1.0
205827348,0.0004779497248559,1,1.0,1,205827348,"December 1st, 2014",2,1.0
91881892,0.0479887358875655,1,1.0,3,91881892,"November 9th, 2011",5,1.0
199899325,0.0066008732270648,1,1.0,2,199899325,"October 24th, 2014",2,1.0
201081230,0.0022089027824424,1,1.0,1,201081230,"November 1st, 2014",2,1.0
229179750,0.0012530033327305,1,1.0,1,229179750,"April 3rd, 2015",1,1.0
194097479,0.000697548247087,1,1.0,1,194097479,"September 13th, 2014",2,1.0
201816765,0.0185366987883328,1,1.0,7,201816765,"November 6th, 2014",2,1.0
129825010,2.5835120262484825e-05,1,1.0,1,129825010,"April 29th, 2013",3,1.0
259934396,0.00197638670008,1,1.0,1,259934396,"March 26th, 2015",1,1.0
132875638,0.000800888728137,1,1.0,1,132875638,"May 31st, 2013",3,1.0
284064476,2.5835120262484825e-05,1,1.0,1,284064476,"August 12th, 2015",1,1.0
224197206,0.0009300643294494,1,1.0,1,224197206,"March 10th, 2015",1,1.0
253209919,0.0009946521301056,1,1.0,1,253209919,"August 19th, 2015",1,1.0
286637360,0.0003616916836747,1,1.0,1,286637360,"August 26th, 2015",1,1.0
257422299,0.0004779497248559,1,0.7814625850340136,4,257422299,"September 11th, 2015",1,1.0
219080305,0.0003100214431498,1,1.0,1,219080305,"February 13th, 2015",1,1.0
197279094,0.0029581212700545,1,1.0,3,197279094,"October 6th, 2014",2,1.0
253424499,0.0004004443640685,1,1.0,1,253424499,"August 20th, 2015",1,1.0
220887518,0.0069884000310021,1,1.0,2,220887518,"February 23rd, 2015",1,1.0
210419195,0.0001033404810499,1,1.0,1,210419195,"December 27th, 2014",2,1.0
188321266,0.0222052858656057,1,1.0,1,188321266,"August 5th, 2014",2,1.0
187462362,0.000271268762756,1,1.0,1,187462362,"July 30th, 2014",2,1.0
14165501,0.0011884155320743,1,1.0,2,14165501,"February 24th, 2005",11,1.0
1364546,0.0715374480068204,1,1.0,2,1364546,"September 30th, 2003",13,1.0
251706843,0.0202805694060505,1,1.0,6,251706843,"August 11th, 2015",1,0.0
166753156,0.1640530136667786,1,1.0,14,166753156,"February 18th, 2014",2,1.0
93812486,0.0819490014726018,1,1.0,3,93812486,"December 7th, 2011",5,1.0
30695285,0.0046632392073785,1,1.0,2,30695285,"July 5th, 2007",9,1.0
46759859,0.104981011186607,1,0.8350951374207188,4,46759859,"February 28th, 2009",7,1.0
156407138,0.0157594233601157,1,1.0,3,156407138,"December 1st, 2013",3,1.0
76319436,0.0009429818895806,1,0.8350951374207188,2,76319436,"January 8th, 2011",5,1.0
30527047,0.0565530782545792,1,1.0,2,30527047,"June 28th, 2007",9,1.0
31887973,0.0001550107215749,1,1.0,3,31887973,"August 27th, 2007",9,1.0
30115594,0.0457281628645981,1,1.0,3,30115594,"June 5th, 2007",9,1.0
53181165,0.000322939003281,1,1.0,3,53181165,"September 6th, 2009",7,1.0
43186470,0.0036556695171416,1,1.0,4,43186470,"November 29th, 2008",8,1.0
38763767,9.04229209186969e-05,1,1.0,1,38763767,"June 4th, 2008",8,1.0
9544834,0.013111323533211,1,1.0,3,9544834,"October 24th, 2004",12,1.0
81569401,0.1150825432092386,1,1.0,1,81569401,"May 14th, 2011",5,1.0
23663429,0.0001550107215749,1,1.0,1,23663429,"July 27th, 2006",10,1.0
23718710,0.000374609243806,1,1.0,1,23718710,"July 28th, 2006",10,1.0
47519224,0.0001033404810499,1,1.0,1,47519224,"March 13th, 2009",7,1.0
4485779,0.2191980778670525,1,1.0,1,4485779,"February 29th, 2004",12,1.0
18869916,0.000271268762756,1,1.0,1,18869916,"November 10th, 2005",11,1.0
5232588,0.0009171467693182,1,1.0,3,5232588,"April 3rd, 2004",12,1.0
95761491,0.001123827731418,1,1.0,1,95761491,"December 30th, 2011",5,1.0
4325465,6.458780065621206e-05,1,1.0,1,4325465,"February 20th, 2004",12,1.0
15951451,0.0002325160823623,1,1.0,1,15951451,"May 31st, 2005",11,1.0
60424237,0.0006458780065621,1,1.0,1,60424237,"February 3rd, 2010",6,1.0
4986667,0.0092877257343632,1,1.0,1,4986667,"March 24th, 2004",12,1.0
24972502,0.0009817345699744,1,1.0,1,24972502,"September 29th, 2006",10,1.0
34658438,0.0007104658072183,1,1.0,3,34658438,"December 14th, 2007",9,1.0
14758912,0.0109670085514248,1,1.0,1,14758912,"March 21st, 2005",11,1.0
33261284,0.2452915493321621,1,1.0,1,33261284,"October 19th, 2007",9,1.0
32939936,1.2917560131242414e-05,1,1.0,1,32939936,"October 8th, 2007",9,1.0
178717672,0.0023380783837548,1,1.0,2,178717672,"June 2nd, 2014",2,1.0
108877388,0.0087064355284573,1,1.0,4,108877388,"August 11th, 2012",4,1.0
285926554,0.0023639135040173,1,1.0,1,285926554,"August 22nd, 2015",1,1.0
237047627,7.750536078745447e-05,1,1.0,1,237047627,"May 19th, 2015",1,1.0
291151096,0.0052832820936781,1,1.0,1,291151096,"September 21st, 2015",1,1.0
295021107,6.458780065621206e-05,1,1.0,1,295021107,"October 14th, 2015",1,1.0
236775073,0.0001937634019686,1,1.0,2,236775073,"May 17th, 2015",1,1.0
216040174,0.0015630247758803,1,1.0,2,216040174,"January 28th, 2015",1,1.0
278567826,0.00207972718113,1,1.0,1,278567826,"July 12th, 2015",1,1.0
242471645,0.0007879711680057,1,1.0,1,242471645,"June 20th, 2015",1,1.0
226357303,0.0001162580411811,1,1.0,1,226357303,"March 20th, 2015",1,1.0
238378861,0.0010463223706306,1,1.0,2,238378861,"May 28th, 2015",1,1.0
299670894,0.0004908672849872,1,1.0,1,299670894,"November 11th, 2015",1,0.0
242815838,0.0094169013356757,1,1.0,1,242815838,"June 21st, 2015",1,0.0
196237754,9.04229209186969e-05,1,0.0,1,196237754,"September 28th, 2014",2,0.0
303032390,0.0141963985842354,1,0.0,1,303032390,"November 29th, 2015",1,0.0
